journal_entry_id,line_description,gl_account_number,debit_amount,credit_amount
459,SEGURCAIXA ADESLAS. S.A. DE SEGUROS Y REASEGUROS,4000113.0,651.48 ,
46,LA CAIXA 81270,5720700.0,,24.20 
46,IBAÑEZ LLUNDAIN. ANA MARIA,4000526.0,24.20 ,
460,LA CAIXA 81270,5720700.0,,2.509.90 
460,EL TALLER DE LA LIMPIEZA. S.L.,4000072.0,2.509.90 ,
461,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,49.79 ,
461,LA CAIXA 81270,5720700.0,,49.79 
462,LA CAIXA 81270,5720700.0,,121.00 
462,JOSEL S.L.U.,4000187.0,121.00 ,
463,JOSEL S.L.U.,4000187.0,121.00 ,
463,LA CAIXA 81270,5720700.0,,121.00 
464,LA CAIXA 81270,5720700.0,,121.00 
464,JOSEL S.L.U.,4000187.0,121.00 ,
465,JOSEL S.L.U.,4000187.0,186.87 ,
465,LA CAIXA 81270,5720700.0,,186.87 
466,LA CAIXA 81270,5720700.0,,186.87 
466,JOSEL S.L.U.,4000187.0,186.87 ,
467,LA CAIXA 81270,5720700.0,,186.87 
467,JOSEL S.L.U.,4000187.0,186.87 ,
468,LYRECO ESPAÑA..S.A.,4100111.0,310.06 ,
468,LA CAIXA 81270,5720700.0,,310.06 
469,MARTINEZ FERRANDO Y ASOC.,4000003.0,2.904.00 ,
469,LA CAIXA 81270,5720700.0,,2.904.00 
47,LIMPIEZA,6291500.0,3.062.81 ,
47,HDA.P.IVA SOPORTADO      ,4720000.0,643.19 ,
47,MULTIANAU. S.L.,4000220.0,,3.706.00 
47,CABIFY ESPAÑA. S.A.,4000217.0,334.80 ,
47,LA CAIXA 81270,5720700.0,,334.80 
470,OTROS INGRE.FINANC.(C.C.),7690000.0,,15.917.59 
470,LA CAIXA 81270,5720700.0,15.917.59 ,
471,LA CAIXA 81270,5720700.0,,3.024.34 
471,HDA.P.RETENC.Y PAGO A CTA,4730000.0,3.024.34 ,
472,ACERINOX. S.A.,4300189.0,,67.065.07 
472,LA CAIXA 81270,5720700.0,67.065.07 ,
473,SUELDOS Y SALARIOS       ,6400000.0,500.00 ,
473,Retencion Administrador,4751600.0,,175.00 
473,REMUNERAC.PENDIENTES PAGO,4650000.0,,325.00 
474,Retencion Administrador,4751600.0,175.00 ,
474,HDA. P.ACREED.RETENCIONES,4751000.0,,175.00 
475,DE ROMAN PEREZ. SAMUEL,4000680.0,,212.00 
475,OTROS SERVICIOS          ,6290000.0,200.00 ,
475,HDA.P. RETENCION PROFESIONALES,4751300.0,,30.00 
475,HDA.P.IVA SOPORTADO      ,4720000.0,42.00 ,
476,CABIFY ESPAÑA. S.A.,4000217.0,,285.30 
476,HDA.P.IVA SOPORTADO      ,4720000.0,25.94 ,
476,TRANSPORTES              ,6240000.0,259.36 ,
477,HDA.P.IVA SOPORTADO      ,4720000.0,7.790.51 ,
477,MUTUA MADRILEÑA AUTOMOVILISTA     ,4100041.0,,44.888.18 
477,ARRENDAMIENTOS           ,6210000.0,37.097.67 ,
478,MUTUA MADRILEÑA AUTOMOVILISTA     ,4100041.0,,10.790.50 
478,SUMINISTROS Y GASTOS DE COMUNIDAD,6210001.0,8.917.77 ,
478,HDA.P.IVA SOPORTADO      ,4720000.0,1.872.73 ,
479,HDA.P.IVA SOPORTADO      ,4720000.0,11.34 ,
479,SERVICIOS INTEGRALES DE MANTENIMIENTO SIMALGA. S.L,4000651.0,,65.35 
479,REPARACIONES Y CONSERVAC.,6220000.0,54.01 ,
48,LA CAIXA 81270,5720700.0,,207.20 
48,MOMNOON ECOFF. S.L.,4000734.0,207.20 ,
480,MOMNOON ECOFF. S.L.,4000734.0,,423.24 
480,HDA.P.IVA SOPORTADO      ,4720000.0,38.48 ,
480,ALIMENTACIÓN,6291900.0,384.76 ,
481,PUBLICACIONES ALIMARKET. S.A.,4000039.0,,3.894.03 
481,SUSCRIPCIONES,6296000.0,3.510.00 ,
481,HDA.P.IVA SOPORTADO      ,4720000.0,384.03 ,
483,ALIMENTACIÓN,6291900.0,344.08 ,
483,SIMPLEFRUIT ESPAÑA. S.L.U.,4000520.0,,344.08 
484,MENAJE Y MAS. S.L.,4000797.0,,243.88 
484,HDA.P.IVA SOPORTADO      ,4720000.0,42.33 ,
484,MATERIAL DE OFICINA      ,6292000.0,201.55 ,
485,ARRENDAMIENTOS           ,6210000.0,50.98 ,
485,SIEMENS RENTING. S.A.,4000543.0,,61.69 
485,HDA.P.IVA SOPORTADO      ,4720000.0,10.71 ,
486,ZARA HOME ESPAÑA. S.A.,4100164.0,,149.85 
486,HDA.P.IVA SOPORTADO      ,4720000.0,26.01 ,
486,MATERIAL DE OFICINA      ,6292000.0,123.84 ,
487,HDA.P.IVA SOPORTADO      ,4720000.0,195.93 ,
487,SERV.PROFES.INDEPENDIENT.,6230000.0,933.00 ,
487,LLORENTE Y CUENCA MADRID. S.L.,4000521.0,,1.128.93 
488,SUSCRIPCIONES,6296000.0,5.670.00 ,
488,INFORMA D&B.  S.A.,4100171.0,,6.860.70 
488,HDA.P.IVA SOPORTADO      ,4720000.0,1.190.70 ,
49,LA CAIXA 81270,5720700.0,,65.35 
49,SERVICIOS INTEGRALES DE MANTENIMIENTO SIMALGA. S.L,4000651.0,65.35 ,
492,FERRER & OJEDA ASOCIADOS. S.L.,4100367.0,,937.99 
492,PRIMAS DE SEGUROS        ,6250000.0,937.99 ,
493,NOTARIOS MONTE ESQUINZA,4000054.0,,71.60 
493,HDA.P. RETENCION PROFESIONALES,4751300.0,,9.92 
493,HDA.P.IVA SOPORTADO      ,4720000.0,13.89 ,
493,SERV.PROFES.INDEPENDIENT.,6230000.0,67.63 ,
494,REPARACIONES Y CONSERVAC.,6220000.0,56.61 ,
494,HDA.P.IVA SOPORTADO      ,4720000.0,11.89 ,
494,BSH ELECTRODOMESTICOS ESPAÑA. S.A.,4000391.0,,68.50 
495,JOSEL S.L.U.,4000187.0,,186.87 
495,HDA.P.IVA SOPORTADO      ,4720000.0,32.43 ,
495,ARRENDAMIENTOS           ,6210000.0,154.44 ,
496,ARRENDAMIENTOS           ,6210000.0,154.44 ,
496,HDA.P.IVA SOPORTADO      ,4720000.0,32.43 ,
496,JOSEL S.L.U.,4000187.0,,186.87 
497,HDA.P.IVA SOPORTADO      ,4720000.0,32.43 ,
497,JOSEL S.L.U.,4000187.0,,186.87 
497,ARRENDAMIENTOS           ,6210000.0,154.44 ,
498,ARRENDAMIENTOS           ,6210000.0,100.00 ,
498,JOSEL S.L.U.,4000187.0,,121.00 
498,HDA.P.IVA SOPORTADO      ,4720000.0,21.00 ,
499,ARRENDAMIENTOS           ,6210000.0,100.00 ,
499,HDA.P.IVA SOPORTADO      ,4720000.0,21.00 ,
499,JOSEL S.L.U.,4000187.0,,121.00 
50,LA CAIXA 81270,5720700.0,,46.54 
50,RAMS COURIER. S.L.,4000698.0,46.54 ,
500,ARRENDAMIENTOS           ,6210000.0,100.00 ,
500,JOSEL S.L.U.,4000187.0,,121.00 
500,HDA.P.IVA SOPORTADO      ,4720000.0,21.00 ,
501,HDA.P.IVA SOPORTADO      ,4720000.0,828.45 ,
501,MANTENIMIENTO SOFTWARE,6221000.0,3.944.98 ,
501,CXIOME ESPAÑA. S.A.,4000169.0,,4.773.43 
502,STJ ADVISORS GROUP LIMITED,6070419.0,12.500.00 ,
502,HDA.P.IVA REPERCUTIDO    ,4770000.0,,2.625.00 
502,STJ ADVISORS GROUP LIMITED,4100419.0,,12.500.00 
502,HDA.P.IVA SOPORTADO      ,4720000.0,2.625.00 ,
503,MANTENIMIENTO SOFTWARE,6221000.0,20.80 ,
503,HDA.P.IVA SOPORTADO      ,4720000.0,4.37 ,
503,CXIOME ESPAÑA. S.A.,4000169.0,,25.17 
504,COMIDAS EMPLEADOS,6292100.0,925.45 ,
504,SEMOLA RESTAURACION. S.L.,4100127.0,,1.018.00 
504,HDA.P.IVA SOPORTADO      ,4720000.0,92.55 ,
505,PRIMAS DE SEGUROS        ,6250000.0,651.48 ,
505,SEGURCAIXA ADESLAS. S.A. DE SEGUROS Y REASEGUROS,4000113.0,,651.48 
506,SUSCRIPCIONES,6296000.0,8.685.00 ,
506,REFINITIV. S.L.,4100059.0,,10.508.85 
506,HDA.P.IVA SOPORTADO      ,4720000.0,1.823.85 ,
507,FREEPIK COMPANY. S.L.,4000665.0,,12.09 
507,HDA.P.IVA SOPORTADO      ,4720000.0,2.10 ,
507,SUSCRIPCIONES,6296000.0,9.99 ,
508,HDA.P.IVA SOPORTADO      ,4720000.0,-195.93 ,
508,SERV.PROFES.INDEPENDIENT.,6230000.0,-933.00 ,
508,LLORENTE Y CUENCA MADRID. S.L.,4000521.0,,-1.128.93 
509,SERV.PROFES.INDEPENDIENT.,6230000.0,622.00 ,
509,LLORENTE Y CUENCA MADRID. S.L.,4000521.0,,752.62 
509,HDA.P.IVA SOPORTADO      ,4720000.0,130.62 ,
51,LA CAIXA 81270,5720700.0,,24.714.64 
51,M&A INVESTMENT NETWORK. S.L.,4000710.0,24.714.64 ,
510,GABINETE JURIDICO MF Y CA Abogados,4100024.0,,820.44 
510,HDA.P. RETENCION PROFESIONALES,4751300.0,,116.10 
510,HDA.P.IVA SOPORTADO      ,4720000.0,162.54 ,
510,SERV.PROFES.INDEPENDIENT.,6230000.0,774.00 ,
511,M&A INVESTMENT NETWORK. S.L.,4000710.0,,22.687.50 
511,SERV.PROFES.INDEPENDIENT.,6230000.0,18.750.00 ,
511,HDA.P.IVA SOPORTADO      ,4720000.0,3.937.50 ,
512,COMIDAS EMPLEADOS,6292100.0,23.22 ,
512,HDA.P.IVA SOPORTADO      ,4720000.0,2.73 ,
512,MALLORCA TALLERES ARTESANOS. S.L.,4100176.0,,25.95 
513,SEIDOR CONSULTING,4000537.0,,943.80 
513,MANTENIMIENTO SOFTWARE,6221000.0,780.00 ,
513,HDA.P.IVA SOPORTADO      ,4720000.0,163.80 ,
514,ALIMENTACIÓN,6291900.0,464.36 ,
514,HDA.P.IVA SOPORTADO      ,4720000.0,46.44 ,
514,MOMNOON ECOFF. S.L.,4000734.0,,510.80 
515,MARTINEZ FERRANDO Y ASOC.,4000003.0,,2.904.00 
515,SERV.PROFES.INDEPENDIENT.,6230000.0,2.400.00 ,
515,HDA.P.IVA SOPORTADO      ,4720000.0,504.00 ,
516,PRODIGIOS VOLCAN. S.L.,4000635.0,,1.016.40 
516,HDA.P.IVA SOPORTADO      ,4720000.0,176.40 ,
516,PRODIGIOSO VOLCAN. S.L.,6070635.0,840.00 ,
517,RIESGOS LABORALES,6291800.0,106.64 ,
517,MAS PREVENCION. SERVICIO DE PREVENCION. S.L.U.,4000798.0,,106.64 
518,RIESGOS LABORALES,6291800.0,1.492.96 ,
518,MAS PREVENCION. SERVICIO DE PREVENCION. S.L.U.,4000798.0,,1.492.96 
519,CULLIGAN WATER SPAIN. S.L.,4000417.0,,65.68 
519,HDA.P.IVA SOPORTADO      ,4720000.0,11.40 ,
519,ALIMENTACIÓN,6291900.0,54.28 ,
52,NOTARIOS MONTE ESQUINZA,4000054.0,13.34 ,
52,LA CAIXA 81270,5720700.0,,13.34 
520,MATERIAL DE OFICINA      ,6292000.0,767.30 ,
520,LYRECO ESPAÑA..S.A.,4100111.0,,919.93 
520,HDA.P.IVA SOPORTADO      ,4720000.0,152.63 ,
521,LIMPIEZA,6291500.0,3.063.20 ,
521,MULTIANAU. S.L.,4000220.0,,3.706.47 
521,HDA.P.IVA SOPORTADO      ,4720000.0,643.27 ,
5210,PROVEEDORES VARIOS,4005000.0,,100.00 
5210,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,100.00 ,
522,SIMPLEFRUIT ESPAÑA. S.L.U.,4000520.0,,383.18 
522,ALIMENTACIÓN,6291900.0,383.18 ,
523,REGISTRO MERCANTIL DE BARCELONA,4000206.0,,37.72 
523,HDA.P.IVA SOPORTADO      ,4720000.0,6.55 ,
523,SERV.PROFES.INDEPENDIENT.,6230000.0,31.17 ,
524,REGISTRO MERCANTIL DE BARCELONA,4000206.0,37.72 ,
524,COLEGIO DE REGISTRADORES,4100188.0,,37.72 
525,SERV.PROFES.INDEPENDIENT.,6230000.0,8.99 ,
525,REGISTRO MERCANTIL DE MADRID,4100003.0,,10.88 
525,HDA.P.IVA SOPORTADO      ,4720000.0,1.89 ,
526,COLEGIO DE REGISTRADORES,4100188.0,,10.88 
526,REGISTRO MERCANTIL DE MADRID,4100003.0,10.88 ,
527,COMUNICACIONES (TELEFONO),6281000.0,155.69 ,
527,TELEFONICA MOVILES ESPAÑA. S.A.,4000004.0,,188.39 
527,HDA.P.IVA SOPORTADO      ,4720000.0,32.70 ,
528,COMUNICACIONES (TELEFONO),6281000.0,411.12 ,
528,HDA.P.IVA SOPORTADO      ,4720000.0,86.34 ,
528,TELEFONICA DE ESPAÑA. S.A.U.,4000013.0,,497.46 
529,TELEFONICA DE ESPAÑA. S.A.U.,4000013.0,,111.93 
529,HDA.P.IVA SOPORTADO      ,4720000.0,19.43 ,
529,COMUNICACIONES (TELEFONO),6281000.0,92.50 ,
53,SEGURCAIXA ADESLAS. S.A. DE SEGUROS Y REASEGUROS,4000113.0,651.48 ,
53,LA CAIXA 81270,5720700.0,,651.48 
530,COMUNICACIONES (TELEFONO),6281000.0,3.038.44 ,
530,TELEFONICA DE ESPAÑA. S.A.U.,4000013.0,,3.676.51 
530,HDA.P.IVA SOPORTADO      ,4720000.0,638.07 ,
531,ALIMENTACIÓN,6291900.0,65.45 ,
531,HDA.P.IVA SOPORTADO      ,4720000.0,6.55 ,
531,AUARA EMPRESA SOCIAL,4000697.0,,72.00 
532,HDA.P.IVA SOPORTADO      ,4720000.0,17.10 ,
532,COMUNICACIONES (TELEFONO),6281000.0,81.43 ,
532,TFM TELEFONIA FABRICACION Y MANTENIMIENTO,4100403.0,,98.53 
533,TRANSPORTES              ,6240000.0,488.55 ,
533,HDA.P.IVA SOPORTADO      ,4720000.0,51.86 ,
533,MYTAXI IBERIA. S.L.,4000146.0,,540.41 
534,ALIMENTACIÓN,6291900.0,1.749.11 ,
534,MERCADONA. S.A.,4100121.0,,1.924.60 
534,HDA.P.IVA SOPORTADO      ,4720000.0,175.49 ,
535,HDA.P.IVA SOPORTADO      ,4720000.0,317.55 ,
535,GASTOS DE VIAJE          ,6291000.0,3.016.80 ,
535,VB GLOBAL GROUP. S.L.,4100402.0,,3.334.35 
536,GASTOS DE VIAJE          ,6291000.0,477.27 ,
536,HDA.P.IVA SOPORTADO      ,4720000.0,47.73 ,
536,VB GLOBAL GROUP. S.L.,4100402.0,,525.00 
537,SUMINISTROS ,6280000.0,887.43 ,
537,ENDESA ENERGIA. S.A.,4000068.0,,1.073.79 
537,HDA.P.IVA SOPORTADO      ,4720000.0,186.36 ,
538,ENDESA ENERGIA. S.A.,4000068.0,,715.85 
538,HDA.P.IVA SOPORTADO      ,4720000.0,124.24 ,
538,SUMINISTROS ,6280000.0,591.61 ,
539,REPARACIONES Y CONSERVAC.,6220000.0,13.39 ,
539,HDA.P.IVA SOPORTADO      ,4720000.0,2.81 ,
539,ENDESA X SERVICIOS. S.L.,4000692.0,,16.20 
54,OTROS GASTOS SOCIALES    ,6490000.0,560.00 ,
54,LA CAIXA 81270,5720700.0,,560.00 
540,REPARACIONES Y CONSERVAC.,6220000.0,13.39 ,
540,ENDESA X SERVICIOS. S.L.,4000692.0,,16.20 
540,HDA.P.IVA SOPORTADO      ,4720000.0,2.81 ,
541,SUMINISTROS ,6280000.0,544.84 ,
541,HDA.P.IVA SOPORTADO      ,4720000.0,114.42 ,
541,ENDESA ENERGIA. S.A.,4000068.0,,659.26 
542,RAMS COURIER. S.L.,4000698.0,,114.18 
542,HDA.P.IVA SOPORTADO      ,4720000.0,19.82 ,
542,TRANSPORTES              ,6240000.0,94.36 ,
543,BLOOMBERG ,4000228.0,,99.00 
543,INFORMACION BASES DE DATOS,6291200.0,99.00 ,
544,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,,18.17 
544,HDA.P.IVA SOPORTADO      ,4720000.0,3.82 ,
544,MATERIAL DE OFICINA      ,6292000.0,18.17 ,
544,HDA.P.IVA REPERCUTIDO    ,4770000.0,,3.82 
546,HDA.P.IVA SOPORTADO      ,4720000.0,3.62 ,
546,MATERIAL DE OFICINA      ,6292000.0,17.22 ,
546,HDA.P.IVA REPERCUTIDO    ,4770000.0,,3.62 
546,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,,17.22 
548,HDA.P.IVA REPERCUTIDO    ,4770000.0,,5.03 
548,MATERIAL DE OFICINA      ,6292000.0,23.96 ,
548,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,,23.96 
548,HDA.P.IVA SOPORTADO      ,4720000.0,5.03 ,
549,HDA.P.IVA SOPORTADO      ,4720000.0,5.47 ,
549,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,,26.04 
549,MATERIAL DE OFICINA      ,6292000.0,26.04 ,
549,HDA.P.IVA REPERCUTIDO    ,4770000.0,,5.47 
55,MULTIANAU. S.L.,4000220.0,3.595.03 ,
55,LA CAIXA 81270,5720700.0,,3.595.03 
550,HDA.P.IVA SOPORTADO      ,4720000.0,5.87 ,
550,MATERIAL DE OFICINA      ,6292000.0,27.96 ,
550,HDA.P.IVA REPERCUTIDO    ,4770000.0,,5.87 
550,CSG. S.A.,4000799.0,,27.96 
551,HDA.P.IVA SOPORTADO      ,4720000.0,5.72 ,
551,AH ENTERPRISE SERVICES. GmbH,4000800.0,,27.25 
551,HDA.P.IVA REPERCUTIDO    ,4770000.0,,5.72 
551,MATERIAL DE OFICINA      ,6292000.0,27.25 ,
552,INFORMACION BASES DE DATOS,6291200.0,7.071.47 ,
552,BLOOMBERG ,4000228.0,,7.071.47 
553,MENAJE Y MAS. S.L.,4000797.0,243.88 ,
553,VISAS,5200001.0,,243.88 
554,VISAS,5200001.0,,149.85 
554,ZARA HOME ESPAÑA. S.A.,4100164.0,149.85 ,
555,BSH ELECTRODOMESTICOS ESPAÑA. S.A.,4000391.0,68.50 ,
555,VISAS,5200001.0,,68.50 
556,MALLORCA TALLERES ARTESANOS. S.L.,4100176.0,25.95 ,
556,VISAS,5200001.0,,25.95 
557,VISAS,5200001.0,,72.00 
557,AUARA EMPRESA SOCIAL,4000697.0,72.00 ,
558,MERCADONA. S.A.,4100121.0,1.924.60 ,
558,VISAS,5200001.0,,1.924.60 
56,LA CAIXA 81270,5720700.0,,10.790.50 
56,MUTUA MADRILEÑA AUTOMOVILISTA     ,4100041.0,10.790.50 ,
560,TAXI ECOLOGIC BCN,4000209.0,,207.84 
560,HDA.P.IVA SOPORTADO      ,4720000.0,19.44 ,
560,TRANSPORTES              ,6240000.0,188.40 ,
561,PORTIER EATS SPAIN. S.L.,4000647.0,,2.810.77 
561,HDA.P.IVA SOPORTADO      ,4720000.0,49.58 ,
561,COMIDAS EMPLEADOS,6292100.0,2.761.19 ,
562,UBER. B.V. / AEROCITY. S.L.,4000703.0,,217.08 
562,TRANSPORTES              ,6240000.0,197.35 ,
562,HDA.P.IVA SOPORTADO      ,4720000.0,19.73 ,
563,OTROS SERVICIOS          ,6290000.0,1.063.78 ,
563,MACABACUS. INC,4000436.0,,1.063.78 
564,HDA.P.IVA REPERCUTIDO    ,4770000.0,,4.20 
564,OTROS SERVICIOS          ,6290000.0,19.99 ,
564,ADOBE SYSTEMS SOFTWARE,4000117.0,,19.99 
564,HDA.P.IVA SOPORTADO      ,4720000.0,4.20 ,
565,HDA.P.IVA SOPORTADO      ,4720000.0,4.20 ,
565,HDA.P.IVA REPERCUTIDO    ,4770000.0,,4.20 
565,OTROS SERVICIOS          ,6290000.0,19.99 ,
565,ADOBE SYSTEMS SOFTWARE,4000117.0,,19.99 
566,ARRENDAMIENTOS           ,6210000.0,623.62 ,
566,RICOH ESPAÑA. S.L.,4000040.0,,754.58 
566,HDA.P.IVA SOPORTADO      ,4720000.0,130.96 ,
567,PILLALOS TIAYDE. S.L.,4000619.0,,3.942.00 
567,HDA.P.IVA SOPORTADO      ,4720000.0,358.36 ,
567,COMIDAS EMPLEADOS,6292100.0,3.583.64 ,
568,COMIDAS EMPLEADOS,6292100.0,3.190.90 ,
568,PILLALOS TIAYDE. S.L.,4000619.0,,3.509.99 
568,HDA.P.IVA SOPORTADO      ,4720000.0,319.09 ,
569,HDA.P.IVA SOPORTADO      ,4720000.0,5.328.03 ,
569,CARLOS TELLEZ,6070018.0,25.371.57 ,
569,CARLOS TELLEZ ISLA,4100018.0,,26.893.86 
569,HDA.P. RETENCION PROFESIONALES,4751300.0,,3.805.74 
57,LA CAIXA 81270,5720700.0,,47.679.58 
57,MUTUA MADRILEÑA AUTOMOVILISTA     ,4100041.0,47.679.58 ,
570,ENRIQUE SALAMERO LARODEN,6070364.0,23.988.74 ,
570,HDA.P. RETENCION PROFESIONALES,4751300.0,,3.598.31 
570,HDA.P.IVA SOPORTADO      ,4720000.0,5.037.63 ,
570,ENRIQUE SALAMERO LAORDEN,4100364.0,,25.428.06 
571,ENRIQUE UGALDE REBOLLO,4100025.0,,26.893.86 
571,ENRIQUE UGALDE REBOLLO,6070025.0,25.371.57 ,
571,HDA.P. RETENCION PROFESIONALES,4751300.0,,3.805.74 
571,HDA.P.IVA SOPORTADO      ,4720000.0,5.328.03 ,
572,HDA.P.IVA SOPORTADO      ,4720000.0,5.328.03 ,
572,FERNANDO SEBASTIAN SANZ,4100016.0,,26.893.86 
572,FERNANDO SEBASTIAN,6070016.0,25.371.57 ,
572,HDA.P. RETENCION PROFESIONALES,4751300.0,,3.805.74 
573,FRANCISCO BOADA ROS,6070366.0,23.988.74 ,
573,HDA.P.IVA SOPORTADO      ,4720000.0,5.037.63 ,
573,FRANCISCO BOADA ROS,4100366.0,,25.428.06 
573,HDA.P. RETENCION PROFESIONALES,4751300.0,,3.598.31 
574,HDA.P. RETENCION PROFESIONALES,4751300.0,,3.598.31 
574,HDA.P.IVA SOPORTADO      ,4720000.0,5.037.63 ,
574,JAVIER JULIA CORUJO,6070365.0,23.988.74 ,
574,JAVIER JULIA CORUJO,4100365.0,,25.428.06 
575,LUCAYA FORCADA. FRANCISCO JORGE,4100189.0,,58.105.67 
575,HDA.P. RETENCION PROFESIONALES,4751300.0,,8.222.50 
575,HDA.P.IVA SOPORTADO      ,4720000.0,11.511.50 ,
575,LUCAYA FORCADA. JORGE FRANCISCO,6070189.0,54.816.67 ,
576,HDA.P.IVA SOPORTADO      ,4720000.0,5.328.03 ,
576,VICTOR MATA,6070011.0,25.371.57 ,
576,VICTOR MATA BATLLE,4100011.0,,26.893.86 
576,HDA.P. RETENCION PROFESIONALES,4751300.0,,3.805.74 
577,XAVIER ESCUDERO RAFAS,4100009.0,,26.893.86 
577,HDA.P.IVA SOPORTADO      ,4720000.0,5.328.03 ,
577,HDA.P. RETENCION PROFESIONALES,4751300.0,,3.805.74 
577,XAVIER ESCUDERO,6070009.0,25.371.57 ,
578,ARRENDAMIENTOS           ,6210000.0,22.882.72 ,
578,HDA.P.IVA SOPORTADO      ,4720000.0,4.805.37 ,
578,INMOBILIARIA COLONIAL. S.A.,4100186.0,,27.688.09 
579,SUMINISTROS Y GASTOS DE COMUNIDAD,6210001.0,213.87 ,
579,HDA.P.IVA SOPORTADO      ,4720000.0,44.91 ,
579,INMOBILIARIA COLONIAL. S.A.,4100186.0,,258.78 
58,INMOBILIARIA COLONIAL. S.A.,4100186.0,258.78 ,
58,LA CAIXA 81270,5720700.0,,258.78 
580,ALIMENTACIÓN,6291900.0,146.00 ,
580,NEW ESPRESSO. S.L.,4000652.0,,160.60 
580,HDA.P.IVA SOPORTADO      ,4720000.0,14.60 ,
581,BUNZL DISTRIBUTION SPAIN. S.A.,4000222.0,,792.57 
581,HDA.P.IVA SOPORTADO      ,4720000.0,137.55 ,
581,ALIMENTACIÓN,6291900.0,655.02 ,
582,ALIMENTACIÓN,6291900.0,19.85 ,
582,ROSENDO MILA. S.L.,4100347.0,,19.85 
583,ROSENDO MILA. S.L.,4100347.0,,31.87 
583,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,28.97 ,
583,HDA.P.IVA SOPORTADO      ,4720000.0,2.90 ,
584,HDA.P.IVA SOPORTADO      ,4720000.0,435.60 ,
584,EL TALLER DE LA LIMPIEZA. S.L.,4000072.0,,2.509.90 
584,LIMPIEZA,6291500.0,2.074.30 ,
585,HDA.P.IVA SOPORTADO      ,4720000.0,259.46 ,
585,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,2.594.55 ,
585,BRUSI CATERING,4100208.0,,2.854.01 
586,SUSCRIPCIONES,6296000.0,11.44 ,
586,LA VANGUARDIA,4000303.0,,11.90 
586,HDA.P.IVA SOPORTADO      ,4720000.0,0.46 ,
587,ADOBE SYSTEMS SOFTWARE,4000117.0,19.99 ,
587,VISAS,5200001.0,,19.99 
588,ADOBE SYSTEMS SOFTWARE,4000117.0,19.99 ,
588,VISAS,5200001.0,,19.99 
589,VISAS,5200001.0,,1.063.78 
589,MACABACUS. INC,4000436.0,1.063.78 ,
59,INMOBILIARIA COLONIAL. S.A.,4100186.0,27.688.09 ,
59,LA CAIXA 81270,5720700.0,,27.688.09 
590,ROSENDO MILA. S.L.,4100347.0,19.85 ,
590,VISAS,5200001.0,,19.85 
591,ROSENDO MILA. S.L.,4100347.0,31.87 ,
591,VISAS,5200001.0,,31.87 
592,LA VANGUARDIA,4000303.0,11.90 ,
592,VISAS,5200001.0,,11.90 
594,MATERIAL DE OFICINA      ,6292000.0,11.78 ,
594,HDA.P.IVA SOPORTADO      ,4720000.0,2.47 ,
594,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,,11.78 
594,HDA.P.IVA REPERCUTIDO    ,4770000.0,,2.47 
595,HDA.P.IVA SOPORTADO      ,4720000.0,919.82 ,
595,PRODWARE SPAIN,4000211.0,,5.299.93 
595,MANTENIMIENTO SOFTWARE,6221000.0,4.380.11 ,
596,ACERINOX. S.A.,4300189.0,30.250.00 ,
596,HDA.P.IVA REPERCUTIDO    ,4770000.0,,5.250.00 
596,ACERINOX. S.A.,7050189.0,,25.000.00 
597,STJ ADVISORS GROUP LIMITED,4300118.0,11.250.00 ,
597,STJ ADVISORS GROUP LIMITED,7050118.0,,11.250.00 
599,SUELDOS Y SALARIOS       ,6400000.0,500.00 ,
599,Retencion Administrador,4751600.0,,175.00 
599,REMUNERAC.PENDIENTES PAGO,4650000.0,,325.00 
60,SERVICIOS BANCARIOS      ,6260000.0,1.14 ,
60,LA CAIXA 81270,5720700.0,,1.14 
600,HDA. P.ACREED.RETENCIONES,4751000.0,,175.00 
600,Retencion Administrador,4751600.0,175.00 ,
601,SEGURIDAD SOCIAL         ,6420000.0,68.676.05 ,
601,ORGAN.S.SOCIAL ACREEDORES,4760000.0,,68.676.05 
602,SERVICIOS BANCARIOS      ,6260000.0,4.54 ,
602,LA CAIXA 81270,5720700.0,,4.54 
604,LA CAIXA 81270,5720700.0,,18.75 
604,SERVICIOS BANCARIOS      ,6260000.0,18.75 ,
605,STJ ADVISORS GROUP LIMITED,4100419.0,12.500.00 ,
605,LA CAIXA 81270,5720700.0,,12.500.00 
606,STJ ADVISORS GROUP LIMITED,4100419.0,12.500.00 ,
606,LA CAIXA 81270,5720700.0,,12.500.00 
607,SERVICIOS BANCARIOS      ,6260000.0,18.75 ,
607,LA CAIXA 81270,5720700.0,,18.75 
609,LA CAIXA 81270,5720700.0,,67.64 
609,RAMS COURIER. S.L.,4000698.0,67.64 ,
61,OTROS GASTOS SOCIALES    ,6490000.0,74.00 ,
61,LA CAIXA 81270,5720700.0,,74.00 
610,SERVICIOS INTEGRALES DE MANTENIMIENTO SIMALGA. S.L,4000651.0,65.35 ,
