Asiento,Comentario,Descripción,Cuenta,Debe,Haber
34178,Adobe Systems s/fra.IEE2024011698242,ADOBE SYSTEMS SOFTWARE,4000117,,19.99 
34178,Adobe Systems s/fra.IEE2024011698242,HDA.P.IVA SOPORTADO      ,4720000,4.20 ,
34178,Adobe Systems s/fra.IEE2024011698242,OTROS SERVICIOS          ,6290000,19.99 ,
34178,Adobe Systems s/fra.IEE2024011698242,HDA.P.IVA REPERCUTIDO    ,4770000,,4.20 
34179,Ecovadis s/fra.INV-107052,ECOVADIS. S.A.S.,4000454,,689.00 
34179,Ecovadis s/fra.INV-107052,HDA.P.IVA SOPORTADO      ,4720000,144.69 ,
34179,Ecovadis s/fra.INV-107052,SUSCRIPCIONES,6296000,689.00 ,
34179,Ecovadis s/fra.INV-107052,HDA.P.IVA REPERCUTIDO    ,4770000,,144.69 
34406,Regularizacion,HDA.P.IVA REPERCUTIDO    ,4770000,310.687.00 ,
34406,Regularizacion,HDA.P.IVA SOPORTADO      ,4720000,,126.020.43 
34406,Regularizacion,HDA.P.DEUDORA POR IVA    ,4700000,,85.614.86 
34406,Regularizacion,HDA.P.ACREEDORA POR IVA  ,4750000,,99.051.71 
34877,HV Recognition,HV RECOGNITION LIMITED,4000719,,2.950.00 
34877,HV Recognition,PUBLIC.PROPAG.RELAC.PUBL.,6270000,2.950.00 ,
34938,Comida,PROVEEDORES VARIOS,4005000,,318.69 
34938,Comida,PUBLIC.PROPAG.RELAC.PUBL.,6270000,318.69 ,
34977,taxis,PROVEEDORES VARIOS,4005000,,5.10 
34977,taxis,TRANSPORTES              ,6240000,5.10 ,
35171,Taxis,PROVEEDORES VARIOS,4005000,,33.00 
35171,Taxis,TRANSPORTES              ,6240000,33.00 ,
35284,comida,PROVEEDORES VARIOS,4005000,,9.90 
35284,comida,COMIDAS EMPLEADOS,6292100,9.90 ,
35396,comida (P.Villegas,PROVEEDORES VARIOS,4005000,318.69 ,
35396,comida (P.Villegas,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009,,318.69 
35435,Taxi J.Lucaya,PROVEEDORES VARIOS,4005000,5.10 ,
35435,Taxi J.Lucaya,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009,,5.10 
35628,Taxis JL,PROVEEDORES VARIOS,4005000,33.00 ,
35628,Taxis JL,VISAS,5200001,,33.00 
35696,parking FB,PROVEEDORES VARIOS,4005000,10.05 ,
35696,parking FB,VISAS,5200001,,10.05 
35746,comida JLC,PROVEEDORES VARIOS,4005000,9.90 ,
35746,comida JLC,VISAS,5200001,,9.90 
35862,parking,PROVEEDORES VARIOS,4005000,,10.05 
35862,parking,TRANSPORTES              ,6240000,10.05 ,
,,,,,
Fecha: 01/11/2024,,,,,
3333,STJ Advisors group Limited fra.A-865,STJ ADVISORS GROUP LIMITED,4300118,1.405.79 ,
3333,STJ Advisors group Limited fra.A-865,HDA.P.IVA REPERCUTIDO    ,4770000,,243.98 
3333,STJ Advisors group Limited fra.A-865,INGRESOS POR ARRENDAMIEN.,7520000,,1.161.81 
34282,Visa,VISAS,5200001,10.557.47 ,
34282,Visa,LA CAIXA 81270,5720700,,10.557.47 
34283,Intereses,LA CAIXA 81270,5720700,9.298.45 ,
34283,Intereses,OTROS INGRE.FINANC.(C.C.),7690000,,9.298.45 
34284,Retencion fiscal,HDA.P.RETENC.Y PAGO A CTA,4730000,1.766.71 ,
34284,Retencion fiscal,LA CAIXA 81270,5720700,,1.766.71 
34285,Fijo,TELEFONICA DE ESPAÑA. S.A.U.,4000013,3.030.24 ,
34285,Fijo,LA CAIXA 81270,5720700,,3.030.24 
34286,Movil,TELEFONICA MOVILES ESPAÑA. S.A.,4000004,336.05 ,
34286,Movil,LA CAIXA 81270,5720700,,336.05 
34287,Boansa gestion,BOANSA GESTION. S.L.,4000654,420.00 ,
34287,Boansa gestion,LA CAIXA 81270,5720700,,420.00 
34288,Boansa gestion,BOANSA GESTION. S.L.,4000654,420.00 ,
34288,Boansa gestion,LA CAIXA 81270,5720700,,420.00 
34289,Guarderia,OTROS GASTOS SOCIALES    ,6490000,6.00 ,
34289,Guarderia,LA CAIXA 81270,5720700,,6.00 
34290,Josel,JOSEL S.L.U.,4000187,121.00 ,
34290,Josel,LA CAIXA 81270,5720700,,121.00 
34291,Josel,JOSEL S.L.U.,4000187,121.00 ,
34291,Josel,LA CAIXA 81270,5720700,,121.00 
34292,Josel,JOSEL S.L.U.,4000187,121.00 ,
34292,Josel,LA CAIXA 81270,5720700,,121.00 
34293,Josel,JOSEL S.L.U.,4000187,186.87 ,
34293,Josel,LA CAIXA 81270,5720700,,186.87 
34294,Josel,JOSEL S.L.U.,4000187,186.87 ,
34294,Josel,LA CAIXA 81270,5720700,,186.87 
34295,Josel,JOSEL S.L.U.,4000187,186.87 ,
34295,Josel,LA CAIXA 81270,5720700,,186.87 
34296,PMC Group ,PMC GRUP,4000208,472.08 ,
34296,PMC Group ,LA CAIXA 81270,5720700,,472.08 
34297,Lyreco España,LYRECO ESPAÑA..S.A.,4100111,626.52 ,
34297,Lyreco España,LA CAIXA 81270,5720700,,626.52 
34298,Prodware spain,PRODWARE SPAIN,4000211,5.577.50 ,
34298,Prodware spain,LA CAIXA 81270,5720700,,5.577.50 
35927,Regul.,OTROS SERVICIOS          ,6290000,0.01 ,
35927,Regul.,PRODWARE SPAIN,4000211,,0.01 
,,,,,
Fecha: 02/11/2024,,,,,
34299,comision,SERVICIOS BANCARIOS      ,6260000,8.00 ,
34299,comision,LA CAIXA 81270,5720700,,8.00 
,,,,,
Fecha: 04/11/2024,,,,,
34249,Bloomberg s/fra.5608504357,BLOOMBERG ,4000228,,67.02 
34249,Bloomberg s/fra.5608504357,INFORMACION BASES DE DATOS,6291200,67.02 ,
34251,Bloomberg s/fra.5608504358,BLOOMBERG ,4000228,,7.180.47 
34251,Bloomberg s/fra.5608504358,INFORMACION BASES DE DATOS,6291200,7.180.47 ,
34300,Inmobiliaria colonial,INMOBILIARIA COLONIAL. S.A.,4100186,47.74 ,
34300,Inmobiliaria colonial,LA CAIXA 81270,5720700,,47.74 
34301,Grasp research ab,GRASP RESEARCH AB,4000853,8.000.00 ,
34301,Grasp research ab,LA CAIXA 81270,5720700,,8.000.00 
34302,Ecovadis,ECOVADIS. S.A.S.,4000454,689.00 ,
34302,Ecovadis,LA CAIXA 81270,5720700,,689.00 
34303,Pancracio chocolates,PANCRACIO CHOCOLATES. S.A.,4000817,8.062.34 ,
34303,Pancracio chocolates,LA CAIXA 81270,5720700,,8.062.34 
34304,Cabify España,CABIFY ESPAÑA. S.A.,4000217,1.178.96 ,
34304,Cabify España,LA CAIXA 81270,5720700,,1.178.96 
34305,Ana Maria Ibañez,IBAÑEZ LLUNDAIN. ANA MARIA,4000526,96.88 ,
34305,Ana Maria Ibañez,LA CAIXA 81270,5720700,,96.88 
34306,Llorente y Cuenca Madrid,LLORENTE Y CUENCA MADRID. S.L.,4000521,387.20 ,
34306,Llorente y Cuenca Madrid,LA CAIXA 81270,5720700,,387.20 
34307,Refinitiv,REFINITIV. S.L.,4100059,16.661.70 ,
34307,Refinitiv,LA CAIXA 81270,5720700,,16.661.70 
34308,Rams courier,RAMS COURIER. S.L.,4000698,131.24 ,
34308,Rams courier,LA CAIXA 81270,5720700,,131.24 
34309,Pillalos tiayde,PILLALOS TIAYDE. S.L.,4000619,4.090.50 ,
34309,Pillalos tiayde,LA CAIXA 81270,5720700,,4.090.50 
34310,Serv.int.mantenimiento,SERVICIOS INTEGRALES DE MANTENIMIENTO SIMALGA. S.L,4000651,67.18 ,
34310,Serv.int.mantenimiento,LA CAIXA 81270,5720700,,67.18 
34311,Anticipo cena Navidad Tafamus,Anticipo cena Navidad,4070001,300.00 ,
34311,Anticipo cena Navidad Tafamus,LA CAIXA 81270,5720700,,300.00 
34312,Chateauform España,CHATEAUFORM ESPAÑA. S.A.U.,4000840,2.884.64 ,
34312,Chateauform España,LA CAIXA 81270,5720700,,2.884.64 
34313,Simplefurit España,SIMPLEFRUIT ESPAÑA. S.L.U.,4000520,368.51 ,
34313,Simplefurit España,LA CAIXA 81270,5720700,,368.51 
34314,Ma ainvestment network,M&A INVESTMENT NETWORK. S.L.,4000710,22.687.50 ,
34314,Ma ainvestment network,LA CAIXA 81270,5720700,,22.687.50 
34315,AFI,AFI,4100215,4.204.44 ,
34315,AFI,LA CAIXA 81270,5720700,,4.204.44 
35161,Comida,PROVEEDORES VARIOS,4005000,,14.80 
35161,Comida,PUBLIC.PROPAG.RELAC.PUBL.,6270000,14.80 ,
35618,comida PR,PROVEEDORES VARIOS,4005000,14.80 ,
35618,comida PR,VISAS,5200001,,14.80 
,,,,,
Fecha: 05/11/2024,,,,,
3334,Grupo Lar Invers.inmob.fra.A-867,GRUPO LAR INVESIONES INMOBILIARIAS. S.A.,4300533,60.500.00 ,
3334,Grupo Lar Invers.inmob.fra.A-867,HDA.P.IVA REPERCUTIDO    ,4770000,,10.500.00 
3334,Grupo Lar Invers.inmob.fra.A-867,GRUPO LAR INVERSIONES INMOBILIARIAS. S.A.,7050533,,50.000.00 
3337,STJ Advisors Group Limited fra.A-866,STJ ADVISORS GROUP LIMITED,4300118,11.250.00 ,
3337,STJ Advisors Group Limited fra.A-866,STJ ADVISORS GROUP LIMITED,7050118,,11.250.00 
34271,Adobe systems (MA),ADOBE SYSTEMS SOFTWARE,4000117,19.99 ,
34271,Adobe systems (MA),VISAS,5200001,,19.99 
34316,Adeslas,SEGURCAIXA ADESLAS. S.A. DE SEGUROS Y REASEGUROS,4000113,756.44 ,
34316,Adeslas,LA CAIXA 81270,5720700,,756.44 
34317,Guarderia,OTROS GASTOS SOCIALES    ,6490000,730.00 ,
34317,Guarderia,LA CAIXA 81270,5720700,,730.00 
34318,Mutua madrileña,MUTUA MADRILEÑA AUTOMOVILISTA     ,4100041,2.296.34 ,
34318,Mutua madrileña,LA CAIXA 81270,5720700,,2.296.34 
34319,Multianau,MULTIANAU. S.L.,4000220,3.706.47 ,
34319,Multianau,LA CAIXA 81270,5720700,,3.706.47 
34320,Mutua madrileña,MUTUA MADRILEÑA AUTOMOVILISTA     ,4100041,10.790.50 ,
34320,Mutua madrileña,LA CAIXA 81270,5720700,,10.790.50 
34321,comision,SERVICIOS BANCARIOS      ,6260000,16.67 ,
34321,comision,LA CAIXA 81270,5720700,,16.67 
34322,Circulo ecuestre recificacion,LA CAIXA 81270,5720700,100.00 ,
34322,Circulo ecuestre recificacion,CIRCULO ECUESTRE,4000094,,100.00 
34323,Circulo ecuestre recificacion,LA CAIXA 81270,5720700,100.00 ,
34323,Circulo ecuestre recificacion,CIRCULO ECUESTRE,4000094,,100.00 
34324,Circulo ecuestre recificacion,LA CAIXA 81270,5720700,100.00 ,
34324,Circulo ecuestre recificacion,CIRCULO ECUESTRE,4000094,,100.00 
34458,Etailers ecommerce (MA),ETAILERS ECOMMERCE. S.L.,4000685,64.80 ,
34458,Etailers ecommerce (MA),VISAS,5200001,,64.80 
34939,comida,PROVEEDORES VARIOS,4005000,,17.20 
34939,comida,PUBLIC.PROPAG.RELAC.PUBL.,6270000,17.20 ,
34959,taxis,PROVEEDORES VARIOS,4005000,,8.75 
34959,taxis,TRANSPORTES              ,6240000,8.75 ,
34986,Taxis,PROVEEDORES VARIOS,4005000,,5.75 
34986,Taxis,TRANSPORTES              ,6240000,5.75 ,
35132,Comida,PROVEEDORES VARIOS,4005000,,77.06 
35132,Comida,PUBLIC.PROPAG.RELAC.PUBL.,6270000,77.06 ,
35133,Gtos.viaje,PROVEEDORES VARIOS,4005000,,17.38 
35133,Gtos.viaje,GASTOS DE VIAJE          ,6291000,17.38 ,
35134,Gtos.viaje,PROVEEDORES VARIOS,4005000,,3.97 
35134,Gtos.viaje,GASTOS DE VIAJE          ,6291000,3.97 ,
35235,comida,PROVEEDORES VARIOS,4005000,,195.00 
35235,comida,PUBLIC.PROPAG.RELAC.PUBL.,6270000,195.00 ,
35397,comida (P.Villegas,PROVEEDORES VARIOS,4005000,17.20 ,
35397,comida (P.Villegas,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009,,17.20 
35417,Taxi IGramu,PROVEEDORES VARIOS,4005000,8.75 ,
35417,Taxi IGramu,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009,,8.75 
35444,Taxis SC,PROVEEDORES VARIOS,4005000,5.75 ,
35444,Taxis SC,VISAS,5200001,,5.75 
35589,comida JGF,PROVEEDORES VARIOS,4005000,77.06 ,
35589,comida JGF,VISAS,5200001,,77.06 
35590,Gtos.viaje JGF,PROVEEDORES VARIOS,4005000,17.38 ,
35590,Gtos.viaje JGF,VISAS,5200001,,17.38 
35591,Gtos.viaje JGF,PROVEEDORES VARIOS,4005000,3.97 ,
35591,Gtos.viaje JGF,VISAS,5200001,,3.97 
35695,comida FB,PROVEEDORES VARIOS,4005000,195.00 ,
35695,comida FB,VISAS,5200001,,195.00 
,,,,,
Fecha: 06/11/2024,,,,,
34325,Propansa cobro fra.A-851,LA CAIXA 81270,5720700,48.400.00 ,
34325,Propansa cobro fra.A-851,PROPAMSA. S.A.,4300202,,48.400.00 
34326,Inmobiliaria colonial,INMOBILIARIA COLONIAL. S.A.,4100186,258.78 ,
34326,Inmobiliaria colonial,LA CAIXA 81270,5720700,,258.78 
34327,Inmobiliaria colonial,INMOBILIARIA COLONIAL. S.A.,4100186,28.210.22 ,
34327,Inmobiliaria colonial,LA CAIXA 81270,5720700,,28.210.22 
34328,TFM,TFM TELEFONIA FABRICACION Y MANTENIMIENTO,4100403,119.87 ,
34328,TFM,LA CAIXA 81270,5720700,,119.87 
34329,Comision,SERVICIOS BANCARIOS      ,6260000,7.07 ,
34329,Comision,LA CAIXA 81270,5720700,,7.07 
34331,comision,SERVICIOS BANCARIOS      ,6260000,8.59 ,
34331,comision,LA CAIXA 81270,5720700,,8.59 
34332,STJ Advisors group,STJ ADVISORS GROUP LIMITED,4100419,5.729.27 ,
34332,STJ Advisors group,LA CAIXA 81270,5720700,,5.729.27 
34333,comision,SERVICIOS BANCARIOS      ,6260000,3.40 ,
34333,comision,LA CAIXA 81270,5720700,,3.40 
34334,Podium desingns,PODIUM DESIGNS,4000389,2.269.97 ,
34334,Podium desingns,LA CAIXA 81270,5720700,,2.269.97 
34335,comision,SERVICIOS BANCARIOS      ,6260000,10.87 ,
34335,comision,LA CAIXA 81270,5720700,,10.87 
34336,Bloombeg finance,BLOOMBERG ,4000228,7.247.49 ,
34336,Bloombeg finance,LA CAIXA 81270,5720700,,7.247.49 
34504,Stichting custodian,LA CAIXA 81270,5720700,,4.710.73 
34504,Portier gto.1266,PORTIER EATS SPAIN. S.L.,4000647,3.783.10 ,
34504,Uber gto.1267,UBER. B.V. / AEROCITY. S.L.,4000703,927.63 ,
34980,comida,PROVEEDORES VARIOS,4005000,,17.88 
34980,comida,COMIDAS EMPLEADOS,6292100,17.88 ,
35018,varios,PROVEEDORES VARIOS,4005000,,50.00 
35018,varios,OTROS SERVICIOS          ,6290000,50.00 ,
35172,Taxis,PROVEEDORES VARIOS,4005000,,4.50 
35172,Taxis,TRANSPORTES              ,6240000,4.50 ,
35438,comida EBribia,PROVEEDORES VARIOS,4005000,17.88 ,
35438,comida EBribia,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009,,17.88 
35476,varios FS,PROVEEDORES VARIOS,4005000,50.00 ,
35476,varios FS,VISAS,5200001,,50.00 
35629,Taxis JL,PROVEEDORES VARIOS,4005000,4.50 ,
35629,Taxis JL,VISAS,5200001,,4.50 
,,,,,
Fecha: 07/11/2024,,,,,
34337,Culligan water spain,CULLIGAN WATER SPAIN. S.L.,4000417,163.57 ,
34337,Culligan water spain,LA CAIXA 81270,5720700,,163.57 
34338,Guarderia,OTROS GASTOS SOCIALES    ,6490000,395.00 ,
34338,Guarderia,LA CAIXA 81270,5720700,,395.00 
34339,Guarderia,OTROS GASTOS SOCIALES    ,6490000,74.00 ,
34339,Guarderia,LA CAIXA 81270,5720700,,74.00 
,,,,,
Fecha: 08/11/2024,,,,,
34340,Safety doc,SAFETY-DOC. S.L.,4000052,51.26 ,
34340,Safety doc,LA CAIXA 81270,5720700,,51.26 
,,,,,
Fecha: 11/11/2024,,,,,
34176,Indra sistemas. s.a. fra.A-868,INDRA SISTEMAS. S.A.,4300140,605.422.79 ,
34176,Indra sistemas. s.a. fra.A-868,HDA.P.IVA REPERCUTIDO    ,4770000,,105.073.38 
34176,Indra sistemas. s.a. fra.A-868,INDRA SISTEMAS. S.A.,7050140,,500.349.41 
34274,Adobe systems (CT),ADOBE SYSTEMS SOFTWARE,4000117,19.99 ,
34274,Adobe systems (CT),VISAS,5200001,,19.99 
34341,Ecotaxi,TAXI ECOLOGIC BCN,4000209,388.67 ,
34341,Ecotaxi,LA CAIXA 81270,5720700,,388.67 
34342,Ricoh España,RICOH ESPAÑA. S.L.,4000040,271.19 ,
34342,Ricoh España,LA CAIXA 81270,5720700,,271.19 
34343,Ricoh España,RICOH ESPAÑA. S.L.,4000040,530.43 ,
34343,Ricoh España,LA CAIXA 81270,5720700,,530.43 
34344,Seidor consulting,SEIDOR CONSULTING,4000537,943.80 ,
34344,Seidor consulting,LA CAIXA 81270,5720700,,943.80 
34455,Aspama (LB),ASPAMA,4000171,159.75 ,
34455,Aspama (LB),VISAS,5200001,,159.75 
,,,,,
Fecha: 12/11/2024,,,,,
34345,Amazon ,LA CAIXA 81270,5720700,,349.98 
34345,Amazon gto.1313,AMAZON BUSINESS EU. S.A.R.L Sucursal en España,4000844,52.21 ,
34345,Amazon gto.1407,AMAZON BUSINESS EU. S.A.R.L Sucursal en España,4000844,46.15 ,
34345,Amazon gto.1295,AMAZON BUSINESS EU. S.A.R.L Sucursal en España,4000844,239.79 ,
34345,Amazon gto.1505,BEAUTY EXPO LIMITED,4000846,11.83 ,
34346,Brusi catering,BRUSI CATERING,4100208,4.249.69 ,
34346,Brusi catering,LA CAIXA 81270,5720700,,4.249.69 
34456,M.Chocolate (LB),M.CHOCOLATE. S.L.,4000838,37.50 ,
34456,M.Chocolate (LB),VISAS,5200001,,37.50 
34953,taxis,PROVEEDORES VARIOS,4005000,,6.35 
34953,taxis,TRANSPORTES              ,6240000,6.35 ,
35234,comida,PROVEEDORES VARIOS,4005000,,50.00 
35234,comida,PUBLIC.PROPAG.RELAC.PUBL.,6270000,50.00 ,
35411,Taxis sP.Angell,PROVEEDORES VARIOS,4005000,6.35 ,
35411,Taxis sP.Angell,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009,,6.35 
35694,comida FB,PROVEEDORES VARIOS,4005000,50.00 ,
35694,comida FB,VISAS,5200001,,50.00 
,,,,,
Fecha: 13/11/2024,,,,,
34347,Arima real estate cobro fra.A-863,LA CAIXA 81270,5720700,363.000.00 ,
34347,Arima real estate cobro fra.A-863,ÁRIMA REAL ESTATE SOCIMI. S.A.,4300396,,363.000.00 
34348,New espresso,NEW ESPRESSO. S.L.,4000652,232.93 ,
34348,New espresso,LA CAIXA 81270,5720700,,232.93 
34349,Acerinox cobro fra.A-806 A-862,LA CAIXA 81270,5720700,181.500.00 ,
34349,Acerinox cobro fra.A-806 A-862,ACERINOX. S.A.,4300189,,181.500.00 
34985,Taxis,PROVEEDORES VARIOS,4005000,,6.75 
34985,Taxis,TRANSPORTES              ,6240000,6.75 ,
35233,comida,PROVEEDORES VARIOS,4005000,,78.00 
35233,comida,PUBLIC.PROPAG.RELAC.PUBL.,6270000,78.00 ,
35443,Taxis SC,PROVEEDORES VARIOS,4005000,6.75 ,
35443,Taxis SC,VISAS,5200001,,6.75 
35693,comida FB,PROVEEDORES VARIOS,4005000,78.00 ,
35693,comida FB,VISAS,5200001,,78.00 
,,,,,
Fecha: 14/11/2024,,,,,
34273,Mailchimp (SC),MAILCHIMP/GROUP LLC,4000684,18.34 ,
34273,Mailchimp (SC),VISAS,5200001,,18.34 
35019,comida,PROVEEDORES VARIOS,4005000,,15.45 
35019,comida,COMIDAS EMPLEADOS,6292100,15.45 ,
35020,comida,PROVEEDORES VARIOS,4005000,,15.40 
35020,comida,COMIDAS EMPLEADOS,6292100,15.40 ,
35021,varios,PROVEEDORES VARIOS,4005000,,40.00 
35021,varios,OTROS SERVICIOS          ,6290000,40.00 ,
35074,comida,PROVEEDORES VARIOS,4005000,,245.00 
35074,comida,PUBLIC.PROPAG.RELAC.PUBL.,6270000,245.00 ,
35477,COMIDA JC,PROVEEDORES VARIOS,4005000,15.45 ,
35477,COMIDA JC,VISAS,5200001,,15.45 
35478,COMIDA JC,PROVEEDORES VARIOS,4005000,15.40 ,
35478,COMIDA JC,VISAS,5200001,,15.40 
35479,Varios JC,PROVEEDORES VARIOS,4005000,40.00 ,
35479,Varios JC,VISAS,5200001,,40.00 
35532,comida JGF,PROVEEDORES VARIOS,4005000,245.00 ,
35532,comida JGF,VISAS,5200001,,245.00 
35914,Aspama (LB),ASPAMA,4000171,285.80 ,
35914,Aspama (LB),VISAS,5200001,,285.80 
,,,,,
Fecha: 15/11/2024,,,,,
34350,Endesa energia,ENDESA ENERGIA. S.A.,4000068,1.248.56 ,
34350,Endesa energia,LA CAIXA 81270,5720700,,1.248.56 
34351,Iberolactal import-export.,IBEROLACTAL IMPORT-EXPORT. S.L.,4000842,416.57 ,
34351,Iberolactal import-export.,LA CAIXA 81270,5720700,,416.57 
34352,comision,SERVICIOS BANCARIOS      ,6260000,93.75 ,
34352,comision,LA CAIXA 81270,5720700,,93.75 
34353,STJ Advisors group,STJ ADVISORS GROUP LIMITED,4100419,62.500.00 ,
34353,STJ Advisors group,LA CAIXA 81270,5720700,,62.500.00 
34354,Cxiome España,CXIOME ESPAÑA. S.A.,4000169,3.442.35 ,
34354,Cxiome España,LA CAIXA 81270,5720700,,3.442.35 
34355,Semola restauracion,SEMOLA RESTAURACION. S.L.,4100127,1.970.40 ,
34355,Semola restauracion,LA CAIXA 81270,5720700,,1.970.40 
34356,Momnoon ecoff,MOMNOON ECOFF. S.L.,4000734,521.08 ,
34356,Momnoon ecoff,LA CAIXA 81270,5720700,,521.08 
34357,Llorente y Cuenca Madrid,LLORENTE Y CUENCA MADRID. S.L.,4000521,8.384.49 ,
34357,Llorente y Cuenca Madrid,LA CAIXA 81270,5720700,,8.384.49 
34358,Pillalos tiayde,PILLALOS TIAYDE. S.L.,4000619,3.199.50 ,
34358,Pillalos tiayde,LA CAIXA 81270,5720700,,3.199.50 
34459,BSH Electrodomesticos (VM),BSH ELECTRODOMESTICOS ESPAÑA. S.A.,4000391,68.50 ,
34459,BSH Electrodomesticos (VM),VISAS,5200001,,68.50 
34954,taxis,PROVEEDORES VARIOS,4005000,,5.75 
34954,taxis,TRANSPORTES              ,6240000,5.75 ,
35287,taxis,PROVEEDORES VARIOS,4005000,,33.00 
35287,taxis,TRANSPORTES              ,6240000,33.00 ,
35288,taxis,PROVEEDORES VARIOS,4005000,,33.00 
35288,taxis,TRANSPORTES              ,6240000,33.00 ,
35290,taxis,PROVEEDORES VARIOS,4005000,,42.25 
35290,taxis,TRANSPORTES              ,6240000,42.25 ,
35412,Taxis P.Angell,PROVEEDORES VARIOS,4005000,5.75 ,
35412,Taxis P.Angell,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009,,5.75 
35752,taxi JLC,PROVEEDORES VARIOS,4005000,42.25 ,
35752,taxi JLC,VISAS,5200001,,42.25 
,,,,,
Fecha: 16/11/2024,,,,,
34359,comiison,SERVICIOS BANCARIOS      ,6260000,1.00 ,
34359,comiison,LA CAIXA 81270,5720700,,1.00 
,,,,,
Fecha: 17/11/2024,,,,,
34940,Taxis,PROVEEDORES VARIOS,4005000,,23.40 
34940,Taxis,TRANSPORTES              ,6240000,23.40 ,
35398,Taxis P.Villegas,PROVEEDORES VARIOS,4005000,23.40 ,
35398,Taxis P.Villegas,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009,,23.40 
,,,,,
Fecha: 18/11/2024,,,,,
34277,SARL Danroche (LB),SARL DANROCHE AU,4000847,96.92 ,
34277,SARL Danroche (LB),VISAS,5200001,,96.92 
34360,Endesa energia,ENDESA ENERGIA. S.A.,4000068,426.62 ,
34360,Endesa energia,LA CAIXA 81270,5720700,,426.62 
34361,Endesa energia,ENDESA ENERGIA. S.A.,4000068,568.99 ,
34361,Endesa energia,LA CAIXA 81270,5720700,,568.99 
34362,Mytaxi iberia,MYTAXI IBERIA. S.L.,4000146,1.319.53 ,
34362,Mytaxi iberia,LA CAIXA 81270,5720700,,1.319.53 
34363,Grupo lar inversiones cobro fra.A-859,LA CAIXA 81270,5720700,60.500.00 ,
34363,Grupo lar inversiones cobro fra.A-859,GRUPO LAR INVESIONES INMOBILIARIAS. S.A.,4300533,,60.500.00 
35340,comida,PROVEEDORES VARIOS,4005000,,15.00 
35340,comida,PUBLIC.PROPAG.RELAC.PUBL.,6270000,15.00 ,
35341,taxis,PROVEEDORES VARIOS,4005000,,8.25 
35341,taxis,TRANSPORTES              ,6240000,8.25 ,
35802,comida XE,PROVEEDORES VARIOS,4005000,15.00 ,
35802,comida XE,VISAS,5200001,,15.00 
35803,taxis (XE),PROVEEDORES VARIOS,4005000,8.25 ,
35803,taxis (XE),VISAS,5200001,,8.25 
,,,,,
Fecha: 19/11/2024,,,,,
34180,Cynara EU. s.l.u. fra.A-869,CYNARA EU. S.L.U.,4300204,108.900.00 ,
34180,Cynara EU. s.l.u. fra.A-869,HDA.P.IVA REPERCUTIDO    ,4770000,,18.900.00 
34180,Cynara EU. s.l.u. fra.A-869,CYNARA EU. S.L.U.,7050204,,90.000.00 
34270,Freepik company (VM),FREEPIK COMPANY. S.L.,4000665,12.09 ,
34270,Freepik company (VM),VISAS,5200001,,12.09 
34364,Amazon,LA CAIXA 81270,5720700,,84.59 
34364,Amazon gto.1406,AMAZON BUSINESS EU. S.A.R.L Sucursal en España,4000844,26.47 ,
34364,Amazon gto.1395,AMAZON BUSINESS EU. S.A.R.L Sucursal en España,4000844,16.99 ,
34364,Amazon gto.1394,AMAZON BUSINESS EU. S.A.R.L Sucursal en España,4000844,41.13 ,
34365,Pago irpf octubre,HDA. P.ACREED.RETENCIONES,4751000,118.694.35 ,
34365,Pago irpf octubre,HDA.P.ACREEDORA RETENCIONES EN ESPECIE,4751100,140.16 ,
34365,Pago irpf octubre,HDA.P. RETENCION PROFESIONALES,4751300,42.689.83 ,
34365,Pago irpf octubre,LA CAIXA 81270,5720700,,161.524.34 
34366,Pago irpf no resid.octubre,HDA.P.RETENCIONES NO RESIDENTES,4751500,1.900.00 ,
34366,Pago irpf no resid.octubre,LA CAIXA 81270,5720700,,1.900.00 
34367,Choferendriver,CHOFERENDRIVER. S.L.,4000845,204.49 ,
34367,Choferendriver,LA CAIXA 81270,5720700,,204.49 
34941,taxis,PROVEEDORES VARIOS,4005000,,11.70 
34941,taxis,TRANSPORTES              ,6240000,11.70 ,
34942,taxis,PROVEEDORES VARIOS,4005000,,8.05 
34942,taxis,TRANSPORTES              ,6240000,8.05 ,
34943,comida,PROVEEDORES VARIOS,4005000,,105.00 
34943,comida,PUBLIC.PROPAG.RELAC.PUBL.,6270000,105.00 ,
34955,taxis,PROVEEDORES VARIOS,4005000,,33.00 
34955,taxis,TRANSPORTES              ,6240000,33.00 ,
34966,taxis,PROVEEDORES VARIOS,4005000,,9.65 
34966,taxis,TRANSPORTES              ,6240000,9.65 ,
34967,comida,PROVEEDORES VARIOS,4005000,,24.50 
34967,comida,PUBLIC.PROPAG.RELAC.PUBL.,6270000,24.50 ,
34968,comida,PROVEEDORES VARIOS,4005000,,5.40 
34968,comida,PUBLIC.PROPAG.RELAC.PUBL.,6270000,5.40 ,
